RESULTATS: ./r-wTATAS.o
0:00.66,0:00.66,0:00.63,0:00.63,0:00.69,
0:07.31,0:07.55,0:07.22,0:07.77,0:06.53,
0:02.90,0:03.00,0:02.55,0:02.46,0:03.11,
0:03.64,0:03.52,0:03.48,0:03.43,0:03.98,
0:03.98,0:04.15,0:03.75,0:04.15,0:04.11,
0:04.40,0:04.09,0:03.77,0:04.09,0:04.10,
0:04.34,0:04.84,0:04.30,0:04.48,0:04.61,
0:04.49,0:04.99,0:04.55,0:04.61,0:04.98,
