RESULTATS: ./philmySem.o
0:00.00,0:00.00,0:00.00,0:00.00,0:00.00,
0:00.00,0:00.02,0:00.01,0:00.00,0:00.01,
0:00.02,0:00.02,0:00.02,0:00.02,0:00.01,
0:00.03,0:00.03,0:00.02,0:00.04,0:00.04,
0:00.06,0:00.05,0:00.04,0:00.05,0:00.04,
0:00.15,0:00.40,0:00.35,0:00.16,0:00.16,
0:00.21,0:00.16,0:00.14,0:00.23,0:00.16,
0:00.39,0:00.29,0:00.23,0:00.24,0:00.32,
