RESULTATS: ./philmySem.o
0:00.22,0:00.22,0:00.22,0:00.22,0:00.22,
0:01.77,0:00.50,0:01.76,0:01.45,0:01.25,
0:02.91,0:03.31,0:03.80,0:03.46,0:03.50,
0:06.61,0:06.90,0:07.05,0:06.94,0:07.02,
0:11.43,0:11.14,0:11.20,0:11.66,0:11.14,
0:21.25,0:21.79,0:21.41,0:20.98,0:21.07,
0:20.40,0:19.94,0:20.18,0:19.59,0:19.81,
0:38.75,0:40.74,0:40.55,0:39.34,0:41.77,
